index,time,coverage,leg,cog,sog,true_wind_dir
61,2023-11-18 14:01:15,1.0,5,324.1025945376244,1.5883571428571428,5.563191489361703
62,2023-11-18 14:05:12,1.0,6,26.594441105160907,1.4625947955390335,5.810185185185185
63,2023-11-18 14:09:40,1.0,7,50.58377699870206,1.490978448275862,5.658913043478261
64,2023-11-18 14:13:31,2.0,0,98.94600844868728,3.9749379310344826,5.752758620689654
65,2023-11-18 14:18:20,2.0,1,143.9611006911066,4.0631402214022145,5.681481481481483
66,2023-11-18 14:22:50,2.0,2,187.89427607476662,4.13325631768953,5.865818181818183
67,2023-11-18 14:27:26,2.0,3,232.60387415141255,4.377685258964143,5.8776
68,2023-11-18 14:31:36,2.0,4,276.5234455901247,4.56317695473251,5.741041666666667
69,2023-11-18 14:35:38,2.0,5,321.7990911023158,4.8093675213675215,5.686170212765957
70,2023-11-18 14:39:31,2.0,6,23.965148277322385,4.523904,5.8324
71,2023-11-18 14:43:40,2.0,7,51.589686244717,4.346755813953488,5.761568627450979
72,2023-11-18 14:47:57,2.0,0,98.15275913142933,4.1377853881278535,5.672272727272728
73,2023-11-18 14:51:35,2.0,1,141.9497053161422,3.802386666666666,5.450666666666667
74,2023-11-18 14:55:19,2.0,2,184.42051540533154,3.6177611336032385,5.208600000000001
75,2023-11-18 14:59:25,2.0,3,226.37544332033295,3.6156747967479674,4.820408163265306
76,2023-11-18 15:03:30,2.0,4,270.1655222820872,3.6233200836820085,2.248297872340425
77,2023-11-18 15:07:28,2.0,5,314.8040392691628,3.603636170212766,5.752127659574469
78,2023-11-18 15:11:22,2.0,6,286.6513649144816,3.6135446428571427,5.806666666666667
79,2023-11-18 15:15:05,2.0,7,41.0296185459252,3.586522641509434,5.416603773584906
80,2023-11-18 15:19:29,2.0,0,87.83046463707919,2.4633625954198473,5.486603773584906
81,2023-11-18 15:23:50,2.0,1,134.7355237739361,2.567606343283582,5.695471698113208
82,2023-11-18 15:28:17,2.0,2,142.62118620429035,2.5729372093023257,5.589302325581396
83,2023-11-18 15:31:51,2.0,3,163.17548271450832,2.577399621212121,5.940188679245283
84,2023-11-18 15:36:14,2.0,4,210.4939191697192,2.5779176706827305,5.7938
85,2023-11-18 15:40:22,2.0,5,255.95517005880475,2.583432098765432,5.945714285714285
86,2023-11-18 15:44:24,2.0,6,299.3987016298619,2.5633270833333337,5.876041666666666
87,2023-11-18 15:48:23,2.0,7,345.15369757574945,2.5588983402489625,5.632708333333333
88,2023-11-18 15:52:23,2.0,0,33.82825887826043,1.5798223443223443,5.777818181818183
89,2023-11-18 15:56:55,2.0,1,67.89512451972703,1.5410875486381324,5.749999999999999
90,2023-11-18 16:01:11,2.0,2,65.60661422417517,1.5364004524886878,5.856590909090909
91,2023-11-18 16:04:51,2.0,3,71.75351519320608,1.5320937500000003,5.877377049180328
92,2023-11-18 16:09:54,2.0,4,121.65795516093128,1.5560625,5.924893617021278
93,2023-11-18 16:13:45,2.0,5,167.25813412929736,1.5493914728682172,5.843725490196078
94,2023-11-18 16:18:02,2.0,6,211.76139176893813,1.5109408163265305,5.9353061224489805
95,2023-11-18 16:22:06,2.0,7,255.9009129956465,1.4460091743119268,5.801627906976745
