4174,2023001016,18.11.2023,001700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901580 N,01817.764101 E,-1,,,-1,1.4,6.4,6.2,286,1012.8,70,-1,-1,-1,-1,-1,0.0,234.96,,*5c
4174,2023001016,18.11.2023,001800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901562 N,01817.764184 E,-1,,,-1,1.5,6.4,6.8,278,1012.8,69,-1,-1,-1,-1,-1,0.0,234.87,,*5c
4174,2023001016,18.11.2023,001900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901499 N,01817.764403 E,-1,,,-1,1.6,6.4,9.3,282,1012.8,68,-1,-1,-1,-1,-1,0.0,234.59,,*5c
4174,2023001016,18.11.2023,002000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901325 N,01817.764378 E,-1,,,-1,1.8,6.4,8.8,272,1012.8,68,-1,-1,-1,-1,-1,0.0,235.38,,*5c
4174,2023001016,18.11.2023,002100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901057 N,01817.765288 E,-1,,,-1,1.9,6.4,12.6,280,1012.8,64,-1,-1,-1,-1,-1,0.0,234.82,,*5c
4174,2023001016,18.11.2023,002200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901308 N,01817.764230 E,-1,,,-1,1.8,6.4,11.0,282,1012.7,63,-1,-1,-1,-1,-1,0.0,235.07,,*5c
4174,2023001016,18.11.2023,002300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901111 N,01817.764958 E,-1,,,-1,1.6,6.4,12.9,296,1012.6,65,-1,-1,-1,-1,-1,0.0,236.30,,*5c
4174,2023001016,18.11.2023,002400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901293 N,01817.764131 E,-1,,,-1,1.1,6.4,13.5,299,1012.6,66,-1,-1,-1,-1,-1,0.1,255.46,,*5c
4174,2023001016,18.11.2023,002500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901113 N,01817.763988 E,-1,,,-1,0.8,6.4,14.8,306,1012.6,68,-1,-1,-1,-1,-1,0.0,270.30,,*5c
4174,2023001016,18.11.2023,002600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902210 N,01817.763251 E,-1,,,-1,0.5,6.4,13.6,299,1012.6,71,-1,-1,-1,-1,-1,0.1,284.51,,*5c
4174,2023001016,18.11.2023,002700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.903059 N,01817.765360 E,-1,,,-1,0.3,6.4,14.2,295,1012.6,75,-1,-1,-1,-1,-1,0.1,300.54,,*5c
4174,2023001016,18.11.2023,002800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902821 N,01817.765409 E,-1,,,-1,0.1,6.4,13.8,294,1012.7,76,-1,-1,-1,-1,-1,0.0,301.62,,*5c
4174,2023001016,18.11.2023,002900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902912 N,01817.765264 E,-1,,,-1,0.1,6.4,13.4,294,1012.9,77,-1,-1,-1,-1,-1,0.0,301.68,,*5c
4174,2023001016,18.11.2023,003000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902700 N,01817.765328 E,-1,,,-1,0.0,6.4,14.8,288,1013.0,79,-1,-1,-1,-1,-1,0.0,301.71,,*5c
4174,2023001016,18.11.2023,003100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902478 N,01817.764695 E,-1,,,-1,-0.2,6.4,17.5,298,1013.0,79,-1,-1,-1,-1,-1,0.0,301.52,,*5c
4174,2023001016,18.11.2023,003200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902163 N,01817.764727 E,-1,,,-1,-0.5,6.4,18.4,301,1012.8,79,-1,-1,-1,-1,-1,0.1,300.83,,*5c
4174,2023001016,18.11.2023,003300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902002 N,01817.765099 E,-1,,,-1,-0.6,6.4,18.3,309,1012.5,81,-1,-1,-1,-1,-1,0.0,301.24,,*5c
4174,2023001016,18.11.2023,003400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901819 N,01817.765201 E,-1,,,-1,-0.4,6.4,13.5,308,1012.4,80,-1,-1,-1,-1,-1,0.1,301.53,,*5c
4174,2023001016,18.11.2023,003500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901805 N,01817.766730 E,-1,,,-1,-0.5,6.4,15.7,306,1012.2,81,-1,-1,-1,-1,-1,0.0,301.56,,*5c
4174,2023001016,18.11.2023,003600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901686 N,01817.765120 E,-1,,,-1,-0.5,6.4,14.5,313,1012.5,80,-1,-1,-1,-1,-1,0.1,307.15,,*5c
4174,2023001016,18.11.2023,003700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902207 N,01817.767007 E,-1,,,-1,-0.5,6.4,11.4,320,1012.3,79,-1,-1,-1,-1,-1,0.0,311.88,,*5c
4174,2023001016,18.11.2023,003800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902211 N,01817.767164 E,-1,,,-1,-0.5,6.4,11.3,325,1012.5,80,-1,-1,-1,-1,-1,0.0,312.00,,*5c
4174,2023001016,18.11.2023,003900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902254 N,01817.767178 E,-1,,,-1,-0.6,6.4,10.0,320,1012.6,81,-1,-1,-1,-1,-1,0.0,311.96,,*5c
4174,2023001016,18.11.2023,004000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902336 N,01817.767391 E,-1,,,-1,-0.5,6.4,10.4,308,1012.6,80,-1,-1,-1,-1,-1,0.0,312.35,,*5c
4174,2023001016,18.11.2023,004100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902399 N,01817.767678 E,-1,,,-1,0.0,6.5,10.4,309,1012.8,79,-1,-1,-1,-1,-1,0.0,312.23,,*5c
4174,2023001016,18.11.2023,004200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902346 N,01817.767048 E,-1,,,-1,0.2,6.5,11.0,311,1012.9,77,-1,-1,-1,-1,-1,0.0,311.97,,*5c
4174,2023001016,18.11.2023,004300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902246 N,01817.767055 E,-1,,,-1,0.1,6.5,10.5,316,1012.9,74,-1,-1,-1,-1,-1,0.0,312.11,,*5c
4174,2023001016,18.11.2023,004400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902054 N,01817.766589 E,-1,,,-1,0.0,6.4,9.5,315,1012.9,73,-1,-1,-1,-1,-1,0.0,311.74,,*5c
4174,2023001016,18.11.2023,004500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901894 N,01817.765950 E,-1,,,-1,0.0,6.4,8.2,313,1012.8,73,-1,-1,-1,-1,-1,0.0,311.34,,*5c
4174,2023001016,18.11.2023,004600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901792 N,01817.765901 E,-1,,,-1,-0.1,6.4,8.0,318,1012.8,73,-1,-1,-1,-1,-1,0.0,311.23,,*5c
4174,2023001016,18.11.2023,004700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901806 N,01817.766309 E,-1,,,-1,0.0,6.4,7.8,320,1012.8,75,-1,-1,-1,-1,-1,0.0,311.66,,*5c
4174,2023001016,18.11.2023,004800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901777 N,01817.765878 E,-1,,,-1,0.1,6.4,7.8,327,1012.8,75,-1,-1,-1,-1,-1,0.0,311.32,,*5c
4174,2023001016,18.11.2023,004900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901935 N,01817.766153 E,-1,,,-1,0.3,6.4,8.6,325,1012.7,73,-1,-1,-1,-1,-1,0.0,311.78,,*5c
4174,2023001016,18.11.2023,005000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902060 N,01817.766525 E,-1,,,-1,0.3,6.5,8.0,315,1012.7,73,-1,-1,-1,-1,-1,0.0,311.92,,*5c
4174,2023001016,18.11.2023,005100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901852 N,01817.766152 E,-1,,,-1,0.3,6.5,7.0,322,1012.7,73,-1,-1,-1,-1,-1,0.0,311.51,,*5c
4174,2023001016,18.11.2023,005200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901933 N,01817.766493 E,-1,,,-1,0.2,6.5,6.1,323,1012.7,72,-1,-1,-1,-1,-1,0.0,311.90,,*5c
4174,2023001016,18.11.2023,005300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902058 N,01817.766946 E,-1,,,-1,0.1,6.5,6.4,307,1012.7,74,-1,-1,-1,-1,-1,0.0,312.03,,*5c
4174,2023001016,18.11.2023,005400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902186 N,01817.766987 E,-1,,,-1,0.3,6.5,6.1,294,1012.8,74,-1,-1,-1,-1,-1,0.0,312.33,,*5c
4174,2023001016,18.11.2023,005500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902204 N,01817.767033 E,-1,,,-1,0.5,6.5,6.2,296,1012.8,72,-1,-1,-1,-1,-1,0.0,311.72,,*5c
4174,2023001016,18.11.2023,005600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902161 N,01817.766953 E,-1,,,-1,0.6,6.4,6.9,302,1012.8,72,-1,-1,-1,-1,-1,0.0,311.33,,*5c
4174,2023001016,18.11.2023,005700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902042 N,01817.766572 E,-1,,,-1,0.6,6.4,6.7,285,1012.8,71,-1,-1,-1,-1,-1,0.0,311.98,,*5c
4174,2023001016,18.11.2023,005800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902033 N,01817.766482 E,-1,,,-1,0.7,6.4,5.7,297,1012.8,69,-1,-1,-1,-1,-1,0.0,311.60,,*5c
4174,2023001016,18.11.2023,005900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901947 N,01817.766414 E,-1,,,-1,0.7,6.4,5.6,295,1012.8,69,-1,-1,-1,-1,-1,0.1,311.88,,*5c
4174,2023001016,18.11.2023,010000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902010 N,01817.766432 E,-1,,,-1,0.8,6.4,4.9,306,1012.8,69,-1,-1,-1,-1,-1,0.0,311.79,,*5c
4174,2023001016,18.11.2023,010100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901985 N,01817.766462 E,-1,,,-1,0.7,6.4,4.6,307,1012.8,68,-1,-1,-1,-1,-1,0.0,311.85,,*5c
4174,2023001016,18.11.2023,010200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902012 N,01817.766571 E,-1,,,-1,0.6,6.4,4.8,304,1012.8,67,-1,-1,-1,-1,-1,0.0,311.81,,*5c
4174,2023001016,18.11.2023,010300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902052 N,01817.766532 E,-1,,,-1,0.8,6.4,4.7,310,1012.8,69,-1,-1,-1,-1,-1,0.0,311.34,,*5c
4174,2023001016,18.11.2023,010400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902046 N,01817.766515 E,-1,,,-1,0.8,6.4,3.9,307,1012.8,68,-1,-1,-1,-1,-1,0.0,311.57,,*5c
4174,2023001016,18.11.2023,010500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902032 N,01817.766669 E,-1,,,-1,0.8,6.4,3.6,297,1012.8,69,-1,-1,-1,-1,-1,0.0,311.72,,*5c
4174,2023001016,18.11.2023,010600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902013 N,01817.766761 E,-1,,,-1,0.7,6.4,5.0,294,1012.8,70,-1,-1,-1,-1,-1,0.0,311.76,,*5c
4174,2023001016,18.11.2023,010700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902130 N,01817.766743 E,-1,,,-1,0.6,6.4,4.4,300,1012.8,69,-1,-1,-1,-1,-1,0.0,311.39,,*5c
4174,2023001016,18.11.2023,010800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902131 N,01817.766693 E,-1,,,-1,0.7,6.4,3.7,301,1012.8,69,-1,-1,-1,-1,-1,0.0,311.33,,*5c
4174,2023001016,18.11.2023,010900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902016 N,01817.766656 E,-1,,,-1,0.7,6.4,3.9,303,1012.8,69,-1,-1,-1,-1,-1,0.0,311.53,,*5c
4174,2023001016,18.11.2023,011000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902009 N,01817.766614 E,-1,,,-1,0.7,6.4,4.3,292,1012.8,69,-1,-1,-1,-1,-1,0.0,311.74,,*5c
4174,2023001016,18.11.2023,011100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902063 N,01817.766717 E,-1,,,-1,0.8,6.5,4.2,298,1012.8,69,-1,-1,-1,-1,-1,0.0,311.64,,*5c
4174,2023001016,18.11.2023,011200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902113 N,01817.766962 E,-1,,,-1,0.7,6.5,4.1,289,1012.8,69,-1,-1,-1,-1,-1,0.0,311.41,,*5c
4174,2023001016,18.11.2023,011300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902028 N,01817.766638 E,-1,,,-1,0.7,6.5,4.6,289,1012.8,69,-1,-1,-1,-1,-1,0.0,311.52,,*5c
4174,2023001016,18.11.2023,011400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902115 N,01817.766674 E,-1,,,-1,0.7,6.5,3.3,276,1012.9,69,-1,-1,-1,-1,-1,0.0,311.63,,*5c
4174,2023001016,18.11.2023,011500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902140 N,01817.766715 E,-1,,,-1,0.7,6.5,2.9,258,1012.9,69,-1,-1,-1,-1,-1,0.0,311.58,,*5c
4174,2023001016,18.11.2023,011600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901777 N,01817.765500 E,-1,,,-1,0.8,6.5,2.8,281,1012.9,69,-1,-1,-1,-1,-1,0.1,298.39,,*5c
4174,2023001016,18.11.2023,011700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901741 N,01817.765103 E,-1,,,-1,0.9,6.5,3.8,280,1012.9,70,-1,-1,-1,-1,-1,0.0,278.45,,*5c
4174,2023001016,18.11.2023,011800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901772 N,01817.764669 E,-1,,,-1,0.9,6.5,3.7,311,1012.8,72,-1,-1,-1,-1,-1,0.0,274.27,,*5c
4174,2023001016,18.11.2023,011900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901585 N,01817.764978 E,-1,,,-1,0.8,6.5,3.8,307,1012.8,71,-1,-1,-1,-1,-1,0.0,274.80,,*5c
4174,2023001016,18.11.2023,012000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901713 N,01817.765077 E,-1,,,-1,0.6,6.5,3.2,305,1012.7,70,-1,-1,-1,-1,-1,0.0,275.07,,*5c
4174,2023001016,18.11.2023,012100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901794 N,01817.764960 E,-1,,,-1,0.6,6.5,3.1,296,1012.7,70,-1,-1,-1,-1,-1,0.0,274.85,,*5c
4174,2023001016,18.11.2023,012200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901810 N,01817.765047 E,-1,,,-1,0.6,6.5,3.5,301,1012.7,70,-1,-1,-1,-1,-1,0.0,274.78,,*5c
4174,2023001016,18.11.2023,012300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901817 N,01817.765085 E,-1,,,-1,0.6,6.5,3.7,286,1012.8,70,-1,-1,-1,-1,-1,0.0,274.74,,*5c
4174,2023001016,18.11.2023,012400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901846 N,01817.765082 E,-1,,,-1,0.6,6.5,4.0,276,1012.8,71,-1,-1,-1,-1,-1,0.0,274.92,,*5c
4174,2023001016,18.11.2023,012500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902858 N,01817.764965 E,-1,,,-1,0.9,6.5,6.8,187,1012.8,72,-1,-1,-1,-1,-1,0.1,274.97,,*5c
4174,2023001016,18.11.2023,012600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.903120 N,01817.765068 E,-1,,,-1,1.1,6.5,5.9,210,1012.9,74,-1,-1,-1,-1,-1,0.0,273.48,,*5c
4174,2023001016,18.11.2023,012700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902186 N,01817.764636 E,-1,,,-1,1.0,6.5,5.1,193,1012.9,74,-1,-1,-1,-1,-1,0.0,260.51,,*5c
4174,2023001016,18.11.2023,012800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902366 N,01817.763892 E,-1,,,-1,1.2,6.5,5.6,181,1012.9,73,-1,-1,-1,-1,-1,0.0,257.42,,*5c
4174,2023001016,18.11.2023,012900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902646 N,01817.763959 E,-1,,,-1,1.0,6.4,5.8,177,1012.9,73,-1,-1,-1,-1,-1,0.0,257.13,,*5c
4174,2023001016,18.11.2023,013000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902442 N,01817.764270 E,-1,,,-1,1.0,6.5,5.5,172,1012.9,76,-1,-1,-1,-1,-1,0.0,257.33,,*5c
4174,2023001016,18.11.2023,013100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902224 N,01817.764374 E,-1,,,-1,0.8,6.5,5.3,181,1012.9,76,-1,-1,-1,-1,-1,0.0,257.53,,*5c
4174,2023001016,18.11.2023,013200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902131 N,01817.764346 E,-1,,,-1,0.6,6.5,4.9,165,1012.9,75,-1,-1,-1,-1,-1,0.0,257.48,,*5c
4174,2023001016,18.11.2023,013300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902212 N,01817.764316 E,-1,,,-1,0.6,6.5,5.8,168,1012.9,76,-1,-1,-1,-1,-1,0.0,257.41,,*5c
4174,2023001016,18.11.2023,013400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902115 N,01817.764459 E,-1,,,-1,0.4,6.5,5.6,168,1012.9,76,-1,-1,-1,-1,-1,0.0,257.27,,*5c
4174,2023001016,18.11.2023,013500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901981 N,01817.764717 E,-1,,,-1,0.4,6.5,4.3,162,1012.9,77,-1,-1,-1,-1,-1,0.0,257.38,,*5c
4174,2023001016,18.11.2023,013600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901765 N,01817.764682 E,-1,,,-1,0.5,6.5,5.1,180,1012.9,78,-1,-1,-1,-1,-1,0.0,257.87,,*5c
4174,2023001016,18.11.2023,013700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901944 N,01817.764366 E,-1,,,-1,0.4,6.5,4.9,177,1012.9,77,-1,-1,-1,-1,-1,0.0,257.53,,*5c
4174,2023001016,18.11.2023,013800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902021 N,01817.764330 E,-1,,,-1,0.4,6.5,4.9,173,1012.9,78,-1,-1,-1,-1,-1,0.0,257.43,,*5c
4174,2023001016,18.11.2023,013900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901813 N,01817.764386 E,-1,,,-1,0.4,6.5,4.5,172,1012.9,78,-1,-1,-1,-1,-1,0.0,257.62,,*5c
4174,2023001016,18.11.2023,014000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901809 N,01817.764479 E,-1,,,-1,0.4,6.5,4.0,161,1012.9,77,-1,-1,-1,-1,-1,0.0,257.62,,*5c
4174,2023001016,18.11.2023,014100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901908 N,01817.764478 E,-1,,,-1,0.3,6.5,3.8,163,1012.9,78,-1,-1,-1,-1,-1,0.0,257.39,,*5c
4174,2023001016,18.11.2023,014200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901813 N,01817.764565 E,-1,,,-1,0.4,6.5,4.1,176,1012.8,77,-1,-1,-1,-1,-1,0.0,257.75,,*5c
4174,2023001016,18.11.2023,014300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901755 N,01817.764500 E,-1,,,-1,0.4,6.5,3.4,178,1012.8,77,-1,-1,-1,-1,-1,0.0,257.73,,*5c
4174,2023001016,18.11.2023,014400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901763 N,01817.764430 E,-1,,,-1,0.4,6.5,3.3,171,1012.8,77,-1,-1,-1,-1,-1,0.0,257.73,,*5c
4174,2023001016,18.11.2023,014500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901852 N,01817.764457 E,-1,,,-1,0.5,6.5,3.1,182,1012.8,77,-1,-1,-1,-1,-1,0.0,257.70,,*5c
4174,2023001016,18.11.2023,014600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901888 N,01817.764339 E,-1,,,-1,0.5,6.5,2.8,163,1012.8,76,-1,-1,-1,-1,-1,0.0,257.60,,*5c
4174,2023001016,18.11.2023,014700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901958 N,01817.764436 E,-1,,,-1,0.5,6.5,3.4,174,1012.8,77,-1,-1,-1,-1,-1,0.0,257.38,,*5c
4174,2023001016,18.11.2023,014800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901852 N,01817.764459 E,-1,,,-1,0.4,6.5,3.2,171,1012.8,77,-1,-1,-1,-1,-1,0.0,257.69,,*5c
4174,2023001016,18.11.2023,014900,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901791 N,01817.764630 E,-1,,,-1,0.5,6.5,4.1,192,1012.8,76,-1,-1,-1,-1,-1,0.0,257.53,,*5c
4174,2023001016,18.11.2023,015000,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901806 N,01817.764459 E,-1,,,-1,0.7,6.5,3.4,203,1012.8,76,-1,-1,-1,-1,-1,0.0,257.72,,*5c
4174,2023001016,18.11.2023,015100,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902073 N,01817.764415 E,-1,,,-1,0.9,6.5,4.6,213,1012.8,76,-1,-1,-1,-1,-1,0.0,257.36,,*5c
4174,2023001016,18.11.2023,015200,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902134 N,01817.764336 E,-1,,,-1,0.9,6.5,6.4,200,1012.8,75,-1,-1,-1,-1,-1,0.0,257.56,,*5c
4174,2023001016,18.11.2023,015300,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902078 N,01817.764361 E,-1,,,-1,0.9,6.5,7.1,202,1012.8,74,-1,-1,-1,-1,-1,0.0,256.99,,*5c
4174,2023001016,18.11.2023,015400,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.901918 N,01817.764267 E,-1,,,-1,0.8,6.5,8.2,212,1012.9,73,-1,-1,-1,-1,-1,0.0,257.72,,*5c
4174,2023001016,18.11.2023,015500,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902158 N,01817.764219 E,-1,,,-1,0.7,6.5,7.7,205,1012.9,73,-1,-1,-1,-1,-1,0.0,257.43,,*5c
4174,2023001016,18.11.2023,015600,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902192 N,01817.764011 E,-1,,,-1,0.7,6.5,7.8,203,1013.0,74,-1,-1,-1,-1,-1,0.0,257.36,,*5c
4174,2023001016,18.11.2023,015700,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902015 N,01817.764092 E,-1,,,-1,0.6,6.5,9.8,207,1013.0,74,-1,-1,-1,-1,-1,0.0,257.62,,*5c
4174,2023001016,18.11.2023,015800,3100,-1,-1,-1,-1,-1,-1,5909.617,6930.902018 N,01817.763931 E,-1,,,-1,0.5,6.5,10.7,217,1013.1,75,-1,-1,-1,-1,-1,0.0,257.84,,*5c
